1.96 -7.051 -8.2429
1.97 -6.9451 -8.2979
1.98 -6.8402 -8.3497
1.99 -6.7363 -8.3983
2 -6.6333 -8.4438
2.01 -6.5313 -8.4859
2.02 -6.4303 -8.5249
2.03 -6.3303 -8.5605
2.04 -6.2313 -8.5928
2.05 -6.1332 -8.6219
2.06 -6.0362 -8.6475
2.07 -5.9401 -8.6699
2.08 -5.845 -8.6889
2.09 -5.7508 -8.7045
2.1 -5.6577 -8.7168
2.11 -5.5655 -8.7257
2.12 -5.4743 -8.7312
2.13 -5.3841 -8.7333
2.14 -5.2949 -8.732
2.15 -5.2067 -8.7274
2.16 -5.1194 -8.7193
2.17 -5.0331 -8.7079
2.18 -4.9478 -8.6931
2.19 -4.8635 -8.675
2.2 -4.7802 -8.6535
2.21 -4.6978 -8.6286
2.22 -4.6164 -8.6004
2.23 -4.536 -8.5689
2.24 -4.4566 -8.5341
2.25 -4.3782 -8.496
2.26 -4.3007 -8.4547
2.27 -4.2243 -8.41
2.28 -4.1488 -8.3622
2.29 -4.0742 -8.3112
2.3 -4.0007 -8.257
2.31 -3.9282 -8.1996
2.32 -3.8566 -8.1391
2.33 -3.786 -8.0756
2.34 -3.7164 -8.009
2.35 -3.6478 -7.9393
2.36 -3.5801 -7.8667
2.37 -3.5135 -7.7911
2.38 -3.4478 -7.7126
2.39 -3.3831 -7.6312
2.4 -3.3194 -7.547
2.41 -3.2567 -7.46
2.42 -3.1949 -7.3703
2.43 -3.1341 -7.2778
2.44 -3.0743 -7.1827
2.45 -3.0155 -7.085
2.46 -2.9577 -6.9847
2.47 -2.9008 -6.8819
2.48 -2.845 -6.7767
2.49 -2.7901 -6.669
2.5 -2.7362 -6.559
2.51 -2.6832 -6.4467
2.52 -2.6313 -6.3322
2.53 -2.5803 -6.2154
2.54 -2.5303 -6.0965
2.55 -2.4813 -5.9756
2.56 -2.4333 -5.8527
2.57 -2.3863 -5.7278
2.58 -2.3402 -5.601
2.59 -2.2951 -5.4724
2.6 -2.251 -5.3421
2.61 -2.2079 -5.2101
2.62 -2.1658 -5.0764
2.63 -2.1246 -4.9412
2.64 -2.0844 -4.8045
2.65 -2.0452 -4.6664
2.66 -2.007 -4.5269
2.67 -1.9698 -4.3861
2.68 -1.9336 -4.2442
2.69 -1.8983 -4.1011
2.7 -1.864 -3.9569
2.71 -1.8307 -3.8117
2.72 -1.7984 -3.6656
2.73 -1.767 -3.5186
2.74 -1.7366 -3.3709
2.75 -1.7073 -3.2225
2.76 -1.6789 -3.0734
2.77 -1.6514 -2.9238
2.78 -1.625 -2.7737
2.79 -1.5995 -2.6232
2.8 -1.5751 -2.4723
2.81 -1.5516 -2.3212
2.82 -1.529 -2.17
2.83 -1.5075 -2.0186
2.84 -1.487 -1.8672
2.85 -1.4674 -1.7158
2.86 -1.4488 -1.5646
2.86 -1.4488 -1.5646
2.87 -1.4438 -1.6678
2.88 -1.4398 -1.7711
2.89 -1.4367 -1.8746
2.9 -1.4347 -1.9781
2.91 -1.4336 -2.0816
2.92 -1.4335 -2.185
2.93 -1.4344 -2.2883
2.94 -1.4363 -2.3915
2.95 -1.4391 -2.4944
2.96 -1.443 -2.5971
2.97 -1.4478 -2.6995
2.98 -1.4536 -2.8015
2.99 -1.4603 -2.903
3 -1.4681 -3.0041
3.01 -1.4768 -3.1047
3.02 -1.4865 -3.2047
3.03 -1.4972 -3.3041
3.04 -1.5089 -3.4028
3.05 -1.5216 -3.5008
3.06 -1.5352 -3.598
3.07 -1.5498 -3.6944
3.08 -1.5654 -3.79
3.09 -1.582 -3.8846
3.1 -1.5996 -3.9783
3.11 -1.6181 -4.0709
3.12 -1.6377 -4.1625
3.13 -1.6582 -4.253
3.14 -1.6797 -4.3424
3.15 -1.7021 -4.4305
3.16 -1.7256 -4.5175
3.17 -1.75 -4.6031
3.18 -1.7754 -4.6875
3.19 -1.8018 -4.7704
3.2 -1.8292 -4.852
3.21 -1.8575 -4.9321
3.22 -1.8869 -5.0108
3.23 -1.9172 -5.0879
3.24 -1.9485 -5.1634
3.25 -1.9808 -5.2374
3.26 -2.014 -5.3097
3.27 -2.0483 -5.3803
3.28 -2.0835 -5.4493
3.29 -2.1197 -5.5164
3.3 -2.1569 -5.5818
3.31 -2.1951 -5.6454
3.32 -2.2342 -5.7072
3.33 -2.2743 -5.7671
3.34 -2.3154 -5.8251
3.35 -2.3575 -5.8811
3.36 -2.4006 -5.9352
3.37 -2.4446 -5.9873
3.38 -2.4897 -6.0374
3.39 -2.5357 -6.0855
3.4 -2.5827 -6.1315
3.41 -2.6307 -6.1754
3.42 -2.6796 -6.2172
3.43 -2.7296 -6.2568
3.44 -2.7805 -6.2944
3.45 -2.8324 -6.3297
3.46 -2.8853 -6.3629
3.47 -2.9391 -6.3939
3.48 -2.994 -6.4226
3.49 -3.0498 -6.4492
3.5 -3.1066 -6.4735
3.51 -3.1644 -6.4955
3.52 -3.2231 -6.5152
3.53 -3.2829 -6.5327
3.54 -3.3436 -6.5479
3.55 -3.4053 -6.5608
3.56 -3.468 -6.5715
3.57 -3.5317 -6.5798
3.58 -3.5963 -6.5858
3.59 -3.662 -6.5894
3.6 -3.7286 -6.5908
3.61 -3.7962 -6.5899
3.62 -3.8648 -6.5866
3.63 -3.9343 -6.5811
3.64 -4.0049 -6.5732
3.65 -4.0764 -6.563
3.66 -4.1489 -6.5505
3.67 -4.2224 -6.5357
3.68 -4.2968 -6.5187
3.69 -4.3723 -6.4993
3.7 -4.4487 -6.4777
3.71 -4.5261 -6.4538
3.72 -4.6045 -6.4277
3.73 -4.6839 -6.3994
3.74 -4.7642 -6.3688
3.75 -4.8455 -6.336
3.76 -4.9278 -6.3011
3.77 -5.0111 -6.264
3.78 -5.0954 -6.2247
3.79 -5.1807 -6.1833
3.8 -5.2669 -6.1397
3.81 -5.3541 -6.0941
3.82 -5.4423 -6.0465
3.83 -5.5315 -5.9967
3.84 -5.6216 -5.945
3.85 -5.7128 -5.8913
3.86 -5.8049 -5.8356
3.86 -5.8049 -5.8356
3.87 -5.4759 -5.9443
3.88 -5.1479 -6.051
3.89 -4.8209 -6.1557
3.9 -4.4948 -6.2582
3.91 -4.1697 -6.3587
3.92 -3.8457 -6.4569
3.93 -3.5226 -6.5529
3.94 -3.2004 -6.6466
3.95 -2.8793 -6.7379
3.96 -2.5591 -6.8268
3.97 -2.2399 -6.9134
3.98 -1.9217 -6.9974
3.99 -1.6045 -7.0789
4 -1.2883 -7.1579
4.01 -0.97301 -7.2343
4.02 -0.65874 -7.308
4.03 -0.34544 -7.3791
4.04 -0.033123 -7.4474
4.05 0.27821 -7.513
4.06 0.58857 -7.5758
4.07 0.89794 -7.6359
4.08 1.2063 -7.6931
4.09 1.5137 -7.7474
4.1 1.8202 -7.7988
4.11 2.1256 -7.8473
4.12 2.4301 -7.8929
4.13 2.7336 -7.9355
4.14 3.0361 -7.9751
4.15 3.3376 -8.0117
4.16 3.6382 -8.0453
